date,sn,sn_std,n_obs,fluxadjflux,fluxursi,kp,ap,sn_lag_1m,sn_lag_3m,sn_lag_6m,f107_lag_1m,f107_lag_3m,f107_lag_6m
2006-12-01,25.4,3.853333333333333,195,87.64623655913978,78.88494623655914,2.1854758064516124,14.762096774193548,35.666666666666664,23.235294117647058,26.125,84.55666666666666,78.87333333333332,79.10444444444444
2007-01-01,28.6875,2.75,242,81.09139784946237,72.98172043010753,1.846741935483871,9.891129032258064,25.4,11.31578947368421,21.285714285714285,87.64623655913978,73.94516129032259,78.36451612903227
2007-02-01,24.272727272727273,2.3272727272727276,173,75.76071428571429,68.18452380952381,1.4821473214285714,7.066964285714286,28.6875,35.666666666666664,22.944444444444443,81.09139784946237,84.55666666666666,81.54516129032258
2007-03-01,3.888888888888889,2.322222222222222,171,71.50430107526881,64.35591397849463,1.6276733870967743,8.004032258064516,24.272727272727273,25.4,23.235294117647058,75.76071428571429,87.64623655913978,78.87333333333332
2007-04-01,3.0714285714285716,2.335714285714286,298,72.86999999999999,65.58555555555556,1.7180375,9.033333333333333,3.888888888888889,28.6875,11.31578947368421,71.50430107526881,81.09139784946237,73.94516129032259
2007-05-01,19.066666666666666,2.7733333333333334,299,75.98387096774194,68.38494623655914,1.5201169354838708,7.959677419354839,3.0714285714285716,24.272727272727273,35.666666666666664,72.86999999999999,75.76071428571429,84.55666666666666
2007-06-01,22.866666666666667,3.1,305,76.39422222222223,68.756,1.4125041666666667,6.141666666666667,19.066666666666666,3.888888888888889,25.4,75.98387096774194,71.50430107526881,87.64623655913978
2007-07-01,13.6,1.7666666666666666,335,73.8258064516129,66.44408602150537,1.3561653225806451,6.685483870967742,22.866666666666667,3.0714285714285716,28.6875,76.39422222222223,72.86999999999999,81.09139784946237
2007-08-01,11.266666666666667,1.7,335,70.76344086021506,63.68494623655914,1.344064516129032,6.379032258064516,13.6,19.066666666666666,24.272727272727273,73.8258064516129,75.98387096774194,75.76071428571429
2007-09-01,4.846153846153846,2.1923076923076925,295,67.70555555555555,60.943333333333335,1.7458541666666667,9.0375,11.266666666666667,22.866666666666667,3.888888888888889,70.76344086021506,76.39422222222223,71.50430107526881
2007-10-01,0.0,2.0,307,67.26774193548388,60.54086021505376,1.4368346774193548,6.810483870967742,4.846153846153846,13.6,3.0714285714285716,67.70555555555555,73.8258064516129,72.86999999999999
2007-11-01,4.615384615384615,2.353846153846154,189,67.87777777777778,61.09222222222222,1.4055375,6.591666666666667,0.0,11.266666666666667,19.066666666666666,67.26774193548388,70.76344086021506,75.98387096774194
2007-12-01,17.833333333333332,3.0444444444444443,272,75.7741935483871,68.20430107526882,1.2835645161290323,6.064516129032258,4.615384615384615,4.846153846153846,22.866666666666667,67.87777777777778,67.70555555555555,76.39422222222223
2008-01-01,4.0,2.4187499999999997,254,71.66451612903225,64.49354838709677,1.7029798387096775,7.903225806451613,17.833333333333332,0.0,13.6,75.7741935483871,67.26774193548388,73.8258064516129
2008-02-01,2.4,2.065,360,69.32083333333334,62.382738095238096,2.119219827586207,10.831896551724139,4.0,4.615384615384615,11.266666666666667,71.66451612903225,67.87777777777778,70.76344086021506
2008-03-01,9.928571428571429,2.685714285714286,250,72.25376344086023,65.02956989247312,2.1156008064516127,11.237903225806452,2.4,17.833333333333332,4.846153846153846,69.32083333333334,75.7741935483871,67.70555555555555
2008-04-01,4.666666666666667,2.3249999999999997,220,70.64666666666668,63.58888888888889,1.8819375,9.1875,9.928571428571429,4.0,0.0,72.25376344086023,71.66451612903225,67.26774193548388
2008-05-01,3.2666666666666666,2.533333333333333,311,69.85591397849463,62.86989247311828,1.4596612903225805,6.338709677419355,4.666666666666667,2.4,4.615384615384615,70.64666666666668,69.32083333333334,67.87777777777778
2008-06-01,4.9411764705882355,2.2705882352941176,359,67.9388888888889,61.14333333333333,1.4860958333333334,6.7,3.2666666666666666,9.928571428571429,17.833333333333332,69.85591397849463,72.25376344086023,75.7741935483871
2008-07-01,0.375,1.96875,346,67.81612903225808,61.03010752688172,1.212342741935484,5.362903225806452,4.9411764705882355,4.666666666666667,4.0,67.9388888888889,70.64666666666668,71.66451612903225
2008-08-01,0.2631578947368421,1.9947368421052631,323,67.80860215053764,61.03225806451613,1.0537298387096774,4.899193548387097,0.375,3.2666666666666666,2.4,67.81612903225808,69.85591397849463,69.32083333333334
2008-09-01,0.0,2.0,341,67.69888888888889,60.931111111111115,1.1763666666666668,5.5875,0.2631578947368421,4.9411764705882355,9.928571428571429,67.80860215053764,67.9388888888889,72.25376344086023
2008-10-01,5.0,2.6076923076923078,265,67.75161290322582,60.9752688172043,1.3360201612903224,6.568548387096774,0.0,0.375,4.666666666666667,67.69888888888889,67.81612903225808,70.64666666666668
2008-11-01,5.181818181818182,2.036363636363636,161,67.02,60.31666666666667,0.904125,4.154166666666667,5.0,0.2631578947368421,3.2666666666666666,67.75161290322582,67.80860215053764,69.85591397849463
2008-12-01,1.75,1.9749999999999999,180,66.89333333333333,60.20222222222222,0.9918911290322581,4.44758064516129,5.181818181818182,0.0,4.9411764705882355,67.02,67.69888888888889,67.9388888888889
2009-01-01,1.4545454545454546,1.9,117,67.48172043010753,60.72688172043011,1.0214798387096775,4.229838709677419,1.75,5.0,0.375,66.89333333333333,67.75161290322582,67.81612903225808
2009-02-01,1.7272727272727273,2.2636363636363637,151,68.16547619047618,61.351190476190474,0.98509375,4.517857142857143,1.4545454545454546,5.181818181818182,0.2631578947368421,67.48172043010753,67.02,67.80860215053764
2009-03-01,0.4117647058823529,2.0058823529411764,291,68.41612903225807,61.57419354838709,1.190875,5.209677419354839,1.7272727272727273,1.75,0.0,68.16547619047618,66.89333333333333,67.69888888888889
2009-04-01,0.9166666666666666,2.158333333333333,228,70.11333333333333,63.1,1.0707833333333334,4.466666666666667,0.4117647058823529,1.4545454545454546,5.0,68.41612903225807,67.48172043010753,67.75161290322582
2009-05-01,2.625,2.225,318,71.91182795698926,64.7268817204301,0.9139475806451612,3.8629032258064515,0.9166666666666666,1.7272727272727273,5.181818181818182,70.11333333333333,68.16547619047618,67.02
2009-06-01,9.0,2.8117647058823527,361,70.74,63.663333333333334,0.9347208333333333,4.170833333333333,2.625,0.4117647058823529,1.75,71.91182795698926,68.41612903225807,66.89333333333333
2009-07-01,5.0,2.4133333333333336,329,70.41182795698926,63.37634408602151,0.9677096774193548,4.403225806451613,9.0,0.9166666666666666,1.4545454545454546,70.74,70.11333333333333,67.48172043010753
2009-08-01,0.0,2.0,415,69.03548387096774,62.12903225806452,1.0590967741935484,4.733870967741935,5.0,2.625,1.7272727272727273,70.41182795698926,71.91182795698926,68.16547619047618
2009-09-01,8.083333333333334,2.15,262,71.05444444444444,63.94777777777778,0.8597125000000001,3.6125,0.0,9.0,0.4117647058823529,69.03548387096774,70.74,68.41612903225807
2009-10-01,6.222222222222222,2.7055555555555557,324,71.65806451612903,64.4989247311828,0.7539959677419356,3.443548387096774,8.083333333333334,5.0,0.9166666666666666,71.05444444444444,70.41182795698926,70.11333333333333
2009-11-01,7.583333333333333,2.858333333333333,362,72.05111111111111,64.85111111111111,0.6180249999999999,2.625,6.222222222222222,0.0,2.625,71.65806451612903,69.03548387096774,71.91182795698926
2009-12-01,15.235294117647058,2.341176470588235,227,74.44086021505376,66.9989247311828,0.44485887096774196,1.9153225806451613,7.583333333333333,8.083333333333334,9.0,72.05111111111111,71.05444444444444,70.74
2010-01-01,20.266666666666666,2.0466666666666664,193,78.62956989247313,70.76827956989247,0.7123145161290323,3.068548387096774,15.235294117647058,6.222222222222222,5.0,74.44086021505376,71.65806451612903,70.41182795698926
2010-02-01,30.0,3.1,124,82.69642857142857,74.4202380952381,1.038669642857143,4.607142857142857,20.266666666666666,7.583333333333333,0.0,78.62956989247313,72.05111111111111,69.03548387096774
2010-03-01,24.166666666666668,3.4055555555555554,322,82.12150537634407,73.91397849462366,1.1102217741935483,4.645161290322581,30.0,15.235294117647058,8.083333333333334,82.69642857142857,74.44086021505376,71.05444444444444
2010-04-01,11.0,2.71875,304,76.24,68.61222222222223,1.7110791666666667,10.2375,24.166666666666668,20.266666666666666,6.222222222222222,82.12150537634407,78.62956989247313,71.65806451612903
2010-05-01,16.41176470588235,2.923529411764706,313,75.25698924731184,67.7290322580645,1.564491935483871,8.149193548387096,11.0,30.0,7.583333333333333,76.24,82.69642857142857,72.05111111111111
2010-06-01,19.25,2.6125,328,74.66555555555556,67.19888888888889,1.5486041666666668,6.85,16.41176470588235,24.166666666666668,15.235294117647058,75.25698924731184,82.12150537634407,74.44086021505376
2010-07-01,25.928571428571427,3.414285714285714,326,82.19892473118279,73.97634408602151,1.204282258064516,5.149193548387097,19.25,11.0,20.266666666666666,74.66555555555556,76.24,78.62956989247313
2010-08-01,32.470588235294116,3.111764705882353,371,81.152688172043,73.03548387096774,1.4408306451612904,7.774193548387097,25.928571428571427,16.41176470588235,30.0,82.19892473118279,75.25698924731184,82.69642857142857
2010-09-01,36.705882352941174,3.3529411764705883,297,81.80555555555556,73.63000000000001,1.2319375000000001,5.445833333333334,32.470588235294116,19.25,24.166666666666668,81.152688172043,74.66555555555556,82.12150537634407
2010-10-01,26.90909090909091,4.345454545454545,183,80.88602150537635,72.78602150537635,1.3010887096774195,6.068548387096774,36.705882352941174,25.928571428571427,11.0,81.80555555555556,82.19892473118279,76.24
2010-11-01,39.833333333333336,3.572222222222222,230,80.77222222222221,72.69666666666667,1.2125083333333333,5.495833333333334,26.90909090909091,32.470588235294116,16.41176470588235,80.88602150537635,81.152688172043,75.25698924731184
2010-12-01,20.2,3.1333333333333333,185,81.59247311827957,73.43440860215054,0.9569596774193548,4.213709677419355,39.833333333333336,36.705882352941174,19.25,80.77222222222221,81.80555555555556,74.66555555555556
2011-01-01,29.94736842105263,3.031578947368421,265,80.73,72.6511111111111,1.3212217741935484,5.512096774193548,20.2,26.90909090909091,25.928571428571427,81.59247311827957,80.88602150537635,82.19892473118279
2011-02-01,54.30769230769231,5.6692307692307695,163,92.25833333333333,83.03333333333333,1.3035803571428572,6.441964285714286,29.94736842105263,39.833333333333336,32.470588235294116,80.73,80.77222222222221,81.152688172043
2011-03-01,75.9375,6.55625,300,122.90645161290323,110.61182795698925,1.5376370967741935,8.17741935483871,54.30769230769231,20.2,36.705882352941174,92.25833333333333,81.59247311827957,81.80555555555556
2011-04-01,76.0,6.511111111111111,161,113.61222222222223,102.25,1.6652875,8.829166666666667,75.9375,29.94736842105263,26.90909090909091,122.90645161290323,80.73,80.88602150537635
2011-05-01,55.4,4.513333333333334,303,97.78709677419356,88.00430107526881,1.696225806451613,8.935483870967742,76.0,54.30769230769231,39.833333333333336,113.61222222222223,92.25833333333333,80.77222222222221
2011-06-01,47.857142857142854,4.435714285714286,254,98.88444444444444,88.99222222222222,1.7319541666666667,8.0625,55.4,75.9375,20.2,97.78709677419356,122.90645161290323,81.59247311827957
2011-07-01,70.05882352941177,4.758823529411765,305,97.42903225806452,87.68602150537635,1.7983870967741935,8.15725806451613,47.857142857142854,76.0,29.94736842105263,98.88444444444444,113.61222222222223,80.73
2011-08-01,68.76923076923077,5.361538461538462,255,104.15698924731183,93.74086021505376,1.3897862903225806,7.262096774193548,70.05882352941177,55.4,54.30769230769231,97.42903225806452,97.78709677419356,92.25833333333333
