date,fluxobsflux,fluxadjflux,fluxursi
2009-10-03,71.76666666666667,71.83333333333333,64.66666666666667
2009-10-04,70.89999999999999,70.93333333333334,63.833333333333336
2009-10-05,69.63333333333334,69.60000000000001,62.666666666666664
2009-10-06,68.86666666666667,68.76666666666667,61.93333333333334
2009-10-07,68.93333333333334,68.83333333333333,61.93333333333334
2009-10-08,68.83333333333333,68.7,61.833333333333336
2009-10-09,68.93333333333334,68.73333333333333,61.9
2009-10-10,70.06666666666666,69.86666666666666,62.86666666666667
2009-10-11,70.06666666666668,69.76666666666667,62.800000000000004
2009-10-12,69.83333333333333,69.53333333333333,62.6
2009-10-13,69.56666666666666,69.2,62.300000000000004
2009-10-14,70.5,70.10000000000001,63.13333333333333
2009-10-15,70.33333333333333,69.93333333333334,62.93333333333334
2009-10-16,69.43333333333334,69.0,62.13333333333333
2009-10-17,70.2,69.7,62.73333333333333
2009-10-18,70.60000000000001,70.03333333333333,63.03333333333333
2009-10-19,70.8,70.23333333333333,63.199999999999996
2009-10-20,70.8,70.16666666666667,63.166666666666664
2009-10-21,70.86666666666666,70.2,63.166666666666664
2009-10-22,71.53333333333333,70.83333333333333,63.73333333333333
2009-10-23,72.7,71.93333333333332,64.73333333333333
2009-10-24,75.8,74.93333333333334,67.46666666666667
2009-10-25,75.3,74.46666666666667,67.03333333333335
2009-10-26,80.86666666666666,79.89999999999999,71.89999999999999
2009-10-27,80.96666666666665,79.93333333333334,71.93333333333334
2009-10-28,79.8,78.8,70.89999999999999
2009-10-29,75.5,74.43333333333334,67.03333333333333
2009-10-30,75.0,73.93333333333334,66.5
2009-10-31,74.76666666666667,73.63333333333333,66.26666666666667
2009-11-01,72.13333333333334,71.03333333333333,63.9
2009-11-02,71.36666666666667,70.26666666666667,63.26666666666667
2009-11-03,71.73333333333333,70.56666666666666,63.5
2009-11-04,71.3,70.10000000000001,63.1
2009-11-05,70.8,69.60000000000001,62.63333333333333
2009-11-06,71.03333333333333,69.73333333333333,62.800000000000004
2009-11-07,70.63333333333333,69.33333333333333,62.4
2009-11-08,70.96666666666667,69.63333333333333,62.666666666666664
2009-11-09,72.16666666666667,70.8,63.73333333333333
2009-11-10,72.5,71.06666666666666,63.96666666666667
2009-11-11,72.26666666666667,70.86666666666666,63.76666666666666
2009-11-12,73.3,71.8,64.63333333333333
2009-11-13,74.33333333333333,72.76666666666667,65.46666666666665
2009-11-14,74.8,73.23333333333333,65.86666666666667
2009-11-15,74.89999999999999,73.26666666666667,65.93333333333332
2009-11-16,75.86666666666666,74.16666666666667,66.73333333333333
2009-11-17,76.86666666666666,75.10000000000001,67.60000000000001
2009-11-18,76.06666666666666,74.33333333333333,66.86666666666667
2009-11-19,76.93333333333334,75.13333333333334,67.66666666666667
2009-11-20,76.43333333333334,74.60000000000001,67.13333333333334
2009-11-21,76.0,74.16666666666667,66.76666666666667
2009-11-22,76.3,74.4,67.0
2009-11-23,75.63333333333334,73.76666666666667,66.36666666666667
2009-11-24,74.76666666666667,72.86666666666666,65.63333333333334
2009-11-25,74.56666666666666,72.63333333333334,65.39999999999999
2009-11-26,74.63333333333334,72.63333333333334,65.39999999999999
2009-11-27,73.76666666666667,71.8,64.60000000000001
2009-11-28,73.36666666666667,71.36666666666667,64.26666666666667
2009-11-29,72.23333333333333,70.26666666666667,63.23333333333333
2009-11-30,72.23333333333333,70.23333333333333,63.23333333333333
2009-12-01,72.06666666666666,70.03333333333333,63.06666666666666
2009-12-02,71.56666666666666,69.53333333333335,62.6
2009-12-03,71.76666666666667,69.73333333333333,62.76666666666667
2009-12-04,71.2,69.13333333333334,62.23333333333333
2009-12-05,71.5,69.39999999999999,62.5
2009-12-06,72.0,69.89999999999999,62.9
2009-12-07,71.0,68.93333333333334,62.03333333333333
2009-12-08,72.13333333333334,69.96666666666665,62.96666666666667
2009-12-09,73.16666666666667,70.96666666666665,63.86666666666667
2009-12-10,73.66666666666667,71.43333333333334,64.3
2009-12-11,73.39999999999999,71.16666666666667,64.03333333333333
2009-12-12,74.39999999999999,72.13333333333334,64.89999999999999
2009-12-13,75.26666666666667,72.89999999999999,65.63333333333333
2009-12-14,78.36666666666666,75.93333333333334,68.33333333333333
2009-12-15,81.83333333333333,79.23333333333333,71.33333333333333
2009-12-16,83.10000000000001,80.5,72.43333333333334
2009-12-17,86.66666666666667,83.96666666666667,75.53333333333333
2009-12-18,85.06666666666666,82.36666666666666,74.13333333333334
2009-12-19,82.26666666666667,79.7,71.7
2009-12-20,83.5,80.83333333333333,72.73333333333333
2009-12-21,82.93333333333334,80.26666666666667,72.23333333333333
2009-12-22,82.36666666666667,79.7,71.73333333333333
2009-12-23,78.63333333333334,76.06666666666666,68.46666666666667
2009-12-24,76.86666666666666,74.33333333333333,66.96666666666667
2009-12-25,76.03333333333335,73.53333333333335,66.2
2009-12-26,76.2,73.7,66.33333333333333
2009-12-27,76.8,74.3,66.83333333333333
2009-12-28,76.13333333333334,73.63333333333334,66.23333333333333
2009-12-29,75.36666666666666,72.89999999999999,65.63333333333334
2009-12-30,77.2,74.63333333333334,67.16666666666667
2009-12-31,79.5,76.83333333333333,69.16666666666667
2010-01-01,76.73333333333333,74.16666666666667,66.76666666666667
2010-01-02,78.46666666666665,75.86666666666667,68.3
2010-01-03,76.26666666666667,73.7,66.36666666666666
2010-01-04,73.75,71.35,64.15
2010-01-05,75.7,73.2,65.83333333333333
2010-01-06,77.06666666666666,74.53333333333333,67.03333333333335
2010-01-07,77.86666666666666,75.3,67.8
2010-01-08,78.06666666666666,75.53333333333333,67.96666666666667
2010-01-09,81.8,79.06666666666666,71.2
2010-01-10,84.39999999999999,81.60000000000001,73.46666666666667
2010-01-11,89.23333333333333,86.3,77.66666666666667
2010-01-12,93.16666666666667,90.10000000000001,81.06666666666666
2010-01-13,90.66666666666667,87.66666666666667,78.93333333333334
2010-01-14,90.63333333333333,87.66666666666667,78.89999999999999
2010-01-15,86.26666666666667,83.5,75.13333333333333
2010-01-16,84.26666666666667,81.5,73.36666666666666
2010-01-17,83.16666666666667,80.46666666666667,72.4
2010-01-18,81.66666666666667,79.06666666666666,71.13333333333333
2010-01-19,83.66666666666667,81.03333333333333,72.89999999999999
2010-01-20,82.60000000000001,79.96666666666665,71.96666666666667
2010-01-21,82.39999999999999,79.83333333333333,71.83333333333333
2010-01-22,82.89999999999999,80.26666666666667,72.26666666666667
2010-01-23,84.63333333333333,82.0,73.8
2010-01-24,84.26666666666667,81.63333333333334,73.5
2010-01-25,80.93333333333334,78.43333333333334,70.56666666666666
2010-01-26,79.89999999999999,77.43333333333334,69.7
2010-01-27,77.46666666666665,75.13333333333334,67.66666666666667
2010-01-28,76.33333333333333,74.06666666666666,66.66666666666667
2010-01-29,73.56666666666666,71.33333333333333,64.23333333333333
2010-01-30,75.39999999999999,73.16666666666667,65.86666666666666
2010-01-31,74.83333333333333,72.63333333333333,65.36666666666667
2010-02-01,75.16666666666667,73.0,65.7
2010-02-02,75.0,72.86666666666666,65.56666666666666
2010-02-03,74.36666666666666,72.26666666666667,65.03333333333333
2010-02-04,73.93333333333334,71.86666666666666,64.66666666666667
2010-02-05,77.5,75.36666666666666,67.83333333333333
2010-02-06,87.93333333333334,85.53333333333335,76.96666666666665
2010-02-07,90.93333333333334,88.46666666666665,79.60000000000001
2010-02-08,93.8,91.3,82.13333333333334
2010-02-09,91.40000000000002,89.0,80.10000000000001
2010-02-10,92.06666666666666,89.63333333333333,80.7
2010-02-11,93.2,90.83333333333333,81.73333333333333
2010-02-12,97.53333333333335,95.10000000000001,85.56666666666666
2010-02-13,93.39999999999999,91.10000000000001,81.96666666666665
2010-02-14,89.36666666666667,87.16666666666667,78.46666666666665
2010-02-15,87.03333333333335,84.93333333333334,76.46666666666667
2010-02-16,86.66666666666667,84.56666666666666,76.10000000000001
2010-02-17,86.89999999999999,84.86666666666666,76.36666666666666
2010-02-18,84.93333333333334,83.0,74.7
2010-02-19,84.0,82.13333333333333,73.93333333333334
2010-02-20,83.53333333333333,81.7,73.53333333333333
2010-02-21,83.56666666666666,81.8,73.60000000000001
2010-02-22,83.56666666666666,81.8,73.60000000000001
2010-02-23,84.66666666666667,82.86666666666667,74.60000000000001
2010-02-24,82.7,81.03333333333335,72.89999999999999
2010-02-25,82.16666666666667,80.56666666666666,72.46666666666667
2010-02-26,80.39999999999999,78.83333333333333,70.96666666666667
2010-02-27,78.7,77.2,69.46666666666667
2010-02-28,78.16666666666667,76.7,69.03333333333333
2010-03-01,78.60000000000001,77.16666666666667,69.46666666666665
2010-03-02,79.39999999999999,77.96666666666665,70.2
2010-03-03,80.0,78.63333333333334,70.76666666666667
2010-03-04,80.83333333333333,79.5,71.53333333333333
2010-03-05,78.76666666666667,77.46666666666667,69.73333333333333
2010-03-06,77.7,76.5,68.86666666666666
2010-03-07,76.56666666666666,75.39999999999999,67.86666666666666
2010-03-08,76.46666666666665,75.33333333333333,67.8
2010-03-09,77.4,76.3,68.66666666666667
2010-03-10,79.63333333333333,78.56666666666666,70.7
2010-03-11,83.16666666666667,82.10000000000001,73.86666666666667
2010-03-12,88.33333333333333,87.26666666666667,78.56666666666666
2010-03-13,91.10000000000001,90.0,81.0
2010-03-14,88.8,87.76666666666667,79.03333333333335
2010-03-15,86.53333333333335,85.60000000000001,77.06666666666666
2010-03-16,84.76666666666667,83.89999999999999,75.53333333333335
2010-03-17,86.73333333333333,85.89999999999999,77.33333333333333
2010-03-18,85.46666666666665,84.7,76.23333333333333
2010-03-19,83.9,83.16666666666667,74.83333333333333
2010-03-20,83.39999999999999,82.7,74.43333333333334
2010-03-21,84.53333333333333,83.89999999999999,75.5
2010-03-22,81.8,81.2,73.10000000000001
2010-03-23,82.60000000000001,82.03333333333335,73.83333333333333
2010-03-24,84.10000000000001,83.63333333333334,75.26666666666667
2010-03-25,87.46666666666665,86.96666666666665,78.26666666666667
2010-03-26,85.26666666666667,84.86666666666666,76.39999999999999
2010-03-27,87.2,86.89999999999999,78.16666666666667
2010-03-28,85.39999999999999,85.10000000000001,76.63333333333334
2010-03-29,83.10000000000001,82.83333333333333,74.53333333333333
2010-03-30,82.56666666666666,82.36666666666666,74.10000000000001
2010-03-31,80.16666666666667,80.03333333333333,72.03333333333333
2010-04-01,78.60000000000001,78.5,70.66666666666667
2010-04-02,76.46666666666667,76.39999999999999,68.76666666666667
2010-04-03,78.03333333333335,78.03333333333335,70.23333333333333
2010-04-04,77.86666666666667,77.89999999999999,70.13333333333334
2010-04-05,79.03333333333335,79.03333333333335,71.16666666666667
2010-04-06,77.53333333333333,77.66666666666667,69.89999999999999
2010-04-07,76.26666666666667,76.43333333333334,68.8
2010-04-08,75.93333333333334,76.13333333333334,68.53333333333333
2010-04-09,75.76666666666667,76.03333333333333,68.36666666666666
2010-04-10,75.33333333333333,75.63333333333333,68.03333333333335
2010-04-11,74.5,74.83333333333333,67.33333333333333
2010-04-12,73.93333333333334,74.3,66.86666666666667
2010-04-13,75.13333333333334,75.56666666666666,68.03333333333333
2010-04-14,74.56666666666666,75.03333333333333,67.5
2010-04-15,74.03333333333333,74.53333333333333,67.10000000000001
2010-04-16,74.3,74.89999999999999,67.39999999999999
2010-04-17,73.33333333333333,73.93333333333334,66.53333333333335
2010-04-18,74.23333333333333,74.89999999999999,67.39999999999999
2010-04-19,75.0,75.7,68.13333333333334
2010-04-20,75.36666666666666,76.10000000000001,68.46666666666667
2010-04-21,76.0,76.76666666666667,69.10000000000001
2010-04-22,75.93333333333334,76.73333333333333,69.03333333333333
2010-04-23,74.46666666666665,75.3,67.73333333333333
2010-04-24,74.26666666666667,75.10000000000001,67.56666666666666
2010-04-25,74.8,75.73333333333333,68.16666666666667
2010-04-26,75.39999999999999,76.36666666666666,68.73333333333333
2010-04-27,75.10000000000001,76.06666666666666,68.5
2010-04-28,76.13333333333333,77.16666666666667,69.46666666666667
2010-04-29,76.56666666666666,77.66666666666667,69.86666666666666
2010-04-30,77.56666666666666,78.73333333333333,70.83333333333333
2010-05-01,77.83333333333333,79.03333333333333,71.13333333333333
2010-05-02,79.26666666666667,80.56666666666666,72.46666666666667
2010-05-03,79.96666666666665,81.3,73.13333333333334
2010-05-04,81.89999999999999,83.3,74.96666666666665
2010-05-05,83.16666666666667,84.63333333333334,76.13333333333334
2010-05-06,79.03333333333333,80.43333333333334,72.36666666666666
2010-05-07,78.60000000000001,80.06666666666666,72.03333333333335
2010-05-08,78.60000000000001,80.06666666666666,72.06666666666666
2010-05-09,75.73333333333333,77.2,69.5
2010-05-10,73.43333333333334,74.93333333333334,67.43333333333334
2010-05-11,73.06666666666666,74.56666666666666,67.10000000000001
2010-05-12,71.23333333333333,72.73333333333333,65.5
2010-05-13,69.2,70.7,63.6
2010-05-14,69.43333333333334,70.93333333333334,63.833333333333336
2010-05-15,69.53333333333333,71.03333333333333,63.93333333333333
2010-05-16,68.8,70.36666666666666,63.300000000000004
2010-05-17,69.03333333333335,70.63333333333333,63.56666666666666
2010-05-18,68.26666666666667,69.86666666666667,62.9
2010-05-19,68.56666666666666,70.16666666666667,63.166666666666664
2010-05-20,68.83333333333333,70.5,63.43333333333334
2010-05-21,70.43333333333334,72.16666666666667,64.96666666666667
2010-05-22,72.5,74.3,66.86666666666667
2010-05-23,73.73333333333333,75.60000000000001,68.06666666666666
2010-05-24,72.76666666666667,74.60000000000001,67.16666666666667
2010-05-25,72.73333333333333,74.63333333333333,67.16666666666667
2010-05-26,72.56666666666666,74.46666666666667,67.06666666666666
2010-05-27,72.60000000000001,74.53333333333333,67.06666666666666
2010-05-28,73.10000000000001,75.06666666666666,67.53333333333333
2010-05-29,73.66666666666667,75.66666666666667,68.10000000000001
2010-05-30,72.60000000000001,74.60000000000001,67.16666666666667
2010-05-31,72.23333333333333,74.3,66.86666666666667
2010-06-01,72.7,74.76666666666667,67.3
2010-06-02,73.86666666666666,76.0,68.39999999999999
2010-06-03,74.86666666666666,77.03333333333335,69.3
2010-06-04,71.66666666666667,73.76666666666667,66.39999999999999
2010-06-05,70.0,72.03333333333333,64.86666666666667
2010-06-06,68.0,70.03333333333333,63.03333333333333
2010-06-07,68.3,70.36666666666666,63.333333333333336
2010-06-08,71.63333333333334,73.8,66.39999999999999
2010-06-09,71.73333333333333,73.93333333333334,66.53333333333333
2010-06-10,72.66666666666667,74.93333333333334,67.46666666666667
2010-06-11,74.26666666666667,76.56666666666666,68.89999999999999
2010-06-12,76.3,78.7,70.83333333333333
2010-06-13,76.0,78.39999999999999,70.53333333333333
2010-06-14,72.63333333333333,74.93333333333334,67.39999999999999
2010-06-15,70.56666666666666,72.76666666666667,65.5
2010-06-16,71.23333333333333,73.5,66.16666666666667
2010-06-17,70.46666666666667,72.73333333333333,65.46666666666667
2010-06-18,70.10000000000001,72.39999999999999,65.16666666666667
2010-06-19,68.86666666666667,71.13333333333334,63.96666666666666
2010-06-20,70.03333333333335,72.33333333333333,65.13333333333333
2010-06-21,71.66666666666667,74.0,66.60000000000001
2010-06-22,73.13333333333333,75.53333333333335,67.93333333333334
2010-06-23,74.03333333333333,76.46666666666667,68.8
2010-06-24,74.53333333333335,77.0,69.3
2010-06-25,74.43333333333334,76.9,69.2
2010-06-26,74.3,76.76666666666667,69.10000000000001
2010-06-27,72.89999999999999,75.3,67.8
2010-06-28,73.8,76.26666666666667,68.66666666666667
2010-06-29,73.53333333333333,75.93333333333334,68.33333333333333
2010-06-30,73.23333333333333,75.66666666666667,68.13333333333334
2010-07-01,72.96666666666665,75.46666666666665,67.86666666666667
2010-07-02,73.26666666666667,75.76666666666667,68.16666666666667
2010-07-03,72.43333333333334,74.89999999999999,67.39999999999999
2010-07-04,71.73333333333333,74.13333333333333,66.7
2010-07-05,72.66666666666667,75.10000000000001,67.60000000000001
2010-07-06,72.5,74.96666666666667,67.43333333333334
2010-07-07,73.89999999999999,76.39999999999999,68.73333333333333
2010-07-08,75.43333333333334,77.96666666666667,70.2
2010-07-09,78.53333333333335,81.2,73.03333333333333
2010-07-10,80.46666666666667,83.2,74.86666666666666
2010-07-11,82.10000000000001,84.86666666666667,76.36666666666666
2010-07-12,79.66666666666667,82.33333333333333,74.10000000000001
2010-07-13,78.60000000000001,81.23333333333333,73.13333333333334
2010-07-14,78.73333333333333,81.36666666666666,73.26666666666667
2010-07-15,76.36666666666666,78.89999999999999,71.03333333333333
2010-07-16,76.13333333333334,78.66666666666667,70.8
2010-07-17,77.5,80.03333333333333,72.03333333333335
2010-07-18,76.86666666666667,79.36666666666667,71.46666666666667
2010-07-19,80.16666666666667,82.83333333333333,74.53333333333335
2010-07-20,86.13333333333333,88.93333333333334,80.06666666666666
2010-07-21,88.56666666666666,91.43333333333334,82.3
2010-07-22,88.06666666666666,90.86666666666667,81.76666666666667
2010-07-23,85.93333333333334,88.73333333333333,79.83333333333333
2010-07-24,85.06666666666666,87.76666666666667,79.03333333333333
2010-07-25,85.23333333333333,87.93333333333334,79.13333333333334
2010-07-26,84.36666666666667,87.03333333333335,78.33333333333333
2010-07-27,81.96666666666665,84.5,76.06666666666666
2010-07-28,84.7,87.33333333333333,78.60000000000001
2010-07-29,84.10000000000001,86.7,78.0
2010-07-30,83.03333333333333,85.56666666666666,77.0
2010-07-31,80.26666666666667,82.66666666666667,74.39999999999999
2010-08-01,79.83333333333333,82.23333333333333,74.0
2010-08-02,79.46666666666665,81.86666666666666,73.63333333333333
2010-08-03,80.76666666666667,83.16666666666667,74.83333333333333
2010-08-04,81.03333333333333,83.43333333333334,75.06666666666666
2010-08-05,83.16666666666667,85.56666666666666,77.0
2010-08-06,82.43333333333334,84.83333333333333,76.36666666666667
2010-08-07,84.33333333333333,86.73333333333333,78.06666666666666
2010-08-08,82.16666666666667,84.46666666666667,76.03333333333335
2010-08-09,84.03333333333333,86.39999999999999,77.73333333333333
2010-08-10,84.13333333333334,86.46666666666665,77.83333333333333
2010-08-11,84.83333333333333,87.13333333333333,78.43333333333334
2010-08-12,83.33333333333333,85.56666666666666,77.0
2010-08-13,83.8,86.03333333333335,77.43333333333334
2010-08-14,84.83333333333333,87.03333333333335,78.36666666666667
2010-08-15,84.73333333333333,86.89999999999999,78.2
2010-08-16,84.3,86.46666666666665,77.8
2010-08-17,81.36666666666666,83.36666666666666,75.03333333333333
2010-08-18,80.2,82.2,73.96666666666665
2010-08-19,77.5,79.39999999999999,71.43333333333334
2010-08-20,76.46666666666665,78.26666666666667,70.43333333333334
2010-08-21,75.36666666666667,77.10000000000001,69.39999999999999
2010-08-22,74.23333333333333,75.89999999999999,68.3
2010-08-23,74.26666666666667,75.89999999999999,68.33333333333333
2010-08-24,73.36666666666666,74.96666666666667,67.46666666666667
2010-08-25,73.10000000000001,74.66666666666667,67.2
2010-08-26,72.96666666666667,74.5,67.06666666666666
2010-08-27,73.2,74.73333333333333,67.26666666666667
2010-08-28,71.5,72.93333333333334,65.63333333333334
2010-08-29,73.46666666666667,74.93333333333334,67.46666666666667
2010-08-30,74.56666666666666,76.0,68.39999999999999
2010-08-31,75.16666666666667,76.56666666666666,68.89999999999999
2010-09-01,76.23333333333333,77.60000000000001,69.83333333333333
2010-09-02,76.56666666666666,77.93333333333334,70.13333333333333
2010-09-03,77.33333333333333,78.63333333333334,70.8
2010-09-04,81.66666666666667,83.03333333333333,74.73333333333333
2010-09-05,82.03333333333333,83.39999999999999,75.06666666666666
2010-09-06,79.76666666666667,81.06666666666666,72.96666666666667
2010-09-07,76.43333333333334,77.60000000000001,69.83333333333333
2010-09-08,74.96666666666665,76.10000000000001,68.53333333333333
2010-09-09,73.7,74.73333333333333,67.26666666666667
2010-09-10,75.23333333333333,76.33333333333333,68.66666666666667
2010-09-11,77.7,78.73333333333333,70.89999999999999
2010-09-12,78.89999999999999,79.93333333333334,71.93333333333334
2010-09-13,79.5,80.46666666666667,72.43333333333334
2010-09-14,80.60000000000001,81.53333333333333,73.39999999999999
2010-09-15,80.96666666666667,81.86666666666666,73.7
2010-09-16,82.33333333333333,83.16666666666667,74.89999999999999
2010-09-17,82.26666666666667,83.06666666666666,74.8
2010-09-18,82.06666666666666,82.83333333333333,74.56666666666666
2010-09-19,81.56666666666666,82.3,74.06666666666666
2010-09-20,83.36666666666666,84.10000000000001,75.7
2010-09-21,84.43333333333334,85.06666666666666,76.56666666666666
2010-09-22,84.33333333333333,84.93333333333334,76.39999999999999
2010-09-23,84.2,84.76666666666667,76.26666666666667
2010-09-24,82.7,83.2,74.89999999999999
2010-09-25,82.86666666666667,83.33333333333333,74.96666666666667
2010-09-26,83.66666666666667,84.06666666666666,75.66666666666667
2010-09-27,82.63333333333334,83.03333333333335,74.7
2010-09-28,83.16666666666667,83.46666666666665,75.13333333333334
2010-09-29,88.26666666666667,88.53333333333335,79.7
2010-09-30,89.06666666666666,89.33333333333333,80.36666666666666
2010-10-01,86.3,86.5,77.86666666666667
2010-10-02,84.56666666666666,84.73333333333333,76.23333333333333
2010-10-03,80.0,80.10000000000001,72.10000000000001
2010-10-04,75.8,75.8,68.2
2010-10-05,75.03333333333335,75.03333333333335,67.46666666666665
2010-10-06,74.16666666666667,74.13333333333334,66.73333333333333
2010-10-07,74.86666666666666,74.76666666666667,67.3
2010-10-08,74.5,74.33333333333333,66.93333333333334
2010-10-09,76.0,75.83333333333333,68.23333333333333
2010-10-10,75.8,75.56666666666666,68.0
2010-10-11,74.93333333333334,74.66666666666667,67.2
2010-10-12,75.03333333333333,74.7,67.23333333333333
2010-10-13,77.76666666666667,77.43333333333334,69.63333333333334
2010-10-14,80.03333333333333,79.53333333333333,71.60000000000001
2010-10-15,82.16666666666667,81.66666666666667,73.5
2010-10-16,85.3,84.73333333333333,76.3
2010-10-17,83.76666666666667,83.16666666666667,74.83333333333333
2010-10-18,89.63333333333333,88.96666666666665,80.03333333333335
2010-10-19,86.89999999999999,86.2,77.56666666666666
2010-10-20,83.76666666666667,83.03333333333335,74.73333333333333
2010-10-21,83.10000000000001,82.3,74.06666666666668
2010-10-22,82.5,81.7,73.5
2010-10-23,82.76666666666667,81.93333333333334,73.7
2010-10-24,82.43333333333332,81.53333333333335,73.39999999999999
2010-10-25,85.46666666666665,84.5,76.0
2010-10-26,86.66666666666667,85.66666666666667,77.06666666666666
2010-10-27,86.86666666666667,85.76666666666667,77.16666666666667
2010-10-28,86.5,85.36666666666667,76.8
2010-10-29,85.26666666666667,84.13333333333334,75.7
2010-10-30,84.66666666666667,83.46666666666665,75.10000000000001
2010-10-31,81.39999999999999,80.2,72.16666666666667
2010-11-01,79.0,77.8,70.06666666666666
2010-11-02,78.7,77.5,69.7
2010-11-03,78.89999999999999,77.63333333333333,69.86666666666667
2010-11-04,80.03333333333335,78.66666666666667,70.83333333333333
2010-11-05,82.8,81.36666666666666,73.23333333333333
2010-11-06,92.2,90.59999999999998,81.56666666666666
2010-11-07,84.76666666666667,83.26666666666667,74.93333333333334
2010-11-08,83.36666666666667,81.83333333333333,73.63333333333334
2010-11-09,84.03333333333333,82.46666666666665,74.2
2010-11-10,85.7,84.03333333333335,75.63333333333334
2010-11-11,84.03333333333335,82.36666666666666,74.13333333333333
2010-11-12,85.16666666666667,83.46666666666667,75.10000000000001
2010-11-13,85.60000000000001,83.8,75.39999999999999
2010-11-14,86.8,84.93333333333334,76.46666666666665
2010-11-15,91.56666666666666,89.53333333333335,80.60000000000001
2010-11-16,91.86666666666667,89.86666666666667,80.86666666666667
2010-11-17,91.53333333333335,89.46666666666665,80.5
2010-11-18,86.43333333333334,84.43333333333334,76.0
2010-11-19,83.56666666666666,81.60000000000001,73.43333333333334
2010-11-20,79.89999999999999,78.0,70.2
2010-11-21,77.43333333333332,75.56666666666666,68.03333333333333
2010-11-22,75.0,73.16666666666667,65.86666666666667
2010-11-23,75.36666666666667,73.46666666666667,66.16666666666667
2010-11-24,75.66666666666667,73.73333333333333,66.36666666666666
2010-11-25,77.03333333333335,75.06666666666666,67.53333333333333
2010-11-26,76.03333333333335,74.06666666666666,66.63333333333333
2010-11-27,76.3,74.3,66.86666666666666
2010-11-28,79.76666666666667,77.63333333333334,69.86666666666666
2010-11-29,82.33333333333333,80.10000000000001,72.10000000000001
2010-11-30,85.8,83.43333333333334,75.10000000000001
2010-12-01,86.23333333333333,83.86666666666666,75.46666666666665
2010-12-02,86.23333333333333,83.86666666666666,75.46666666666667
2010-12-03,86.8,84.36666666666666,75.93333333333334
2010-12-04,87.8,85.26666666666667,76.73333333333333
2010-12-05,87.23333333333333,84.7,76.23333333333333
2010-12-06,88.5,85.93333333333334,77.36666666666666
2010-12-07,87.3,84.73333333333333,76.26666666666667
2010-12-08,87.2,84.63333333333333,76.13333333333333
2010-12-09,86.53333333333335,83.96666666666667,75.60000000000001
2010-12-10,88.26666666666667,85.63333333333333,77.06666666666666
2010-12-11,87.26666666666667,84.63333333333334,76.16666666666667
2010-12-12,89.5,86.76666666666667,78.10000000000001
2010-12-13,87.76666666666667,85.10000000000001,76.56666666666666
2010-12-14,90.76666666666667,87.93333333333334,79.16666666666667
2010-12-15,86.83333333333333,84.13333333333334,75.73333333333333
2010-12-16,83.46666666666665,80.83333333333333,72.76666666666667
2010-12-17,81.36666666666666,78.83333333333333,70.96666666666667
2010-12-18,80.23333333333333,77.7,69.93333333333334
2010-12-19,80.3,77.73333333333333,69.93333333333334
2010-12-20,78.16666666666667,75.66666666666667,68.06666666666666
2010-12-21,78.0,75.46666666666665,67.89999999999999
2010-12-22,78.33333333333333,75.83333333333333,68.26666666666667
2010-12-23,78.93333333333334,76.36666666666667,68.73333333333333
2010-12-24,78.53333333333333,76.0,68.39999999999999
2010-12-25,80.03333333333335,77.39999999999999,69.66666666666667
2010-12-26,80.43333333333334,77.8,70.03333333333333
2010-12-27,80.23333333333333,77.60000000000001,69.83333333333333
2010-12-28,80.93333333333334,78.26666666666667,70.46666666666667
2010-12-29,82.93333333333334,80.2,72.16666666666667
2010-12-30,84.10000000000001,81.33333333333333,73.2
2010-12-31,89.76666666666667,86.8,78.13333333333333
2011-01-02,90.39999999999999,87.43333333333334,78.7
2011-01-03,91.46666666666665,88.43333333333334,79.63333333333334
2011-01-04,90.09999999999998,87.13333333333333,78.39999999999999
2011-01-05,87.53333333333335,84.63333333333333,76.16666666666667
2011-01-06,86.73333333333333,83.83333333333333,75.43333333333334
2011-01-07,86.53333333333335,83.7,75.3
2011-01-08,84.73333333333333,81.93333333333334,73.73333333333333
2011-01-09,82.86666666666667,80.16666666666667,72.13333333333334
2011-01-10,83.36666666666666,80.66666666666667,72.56666666666666
2011-01-11,82.46666666666665,79.76666666666667,71.76666666666667
2011-01-12,80.2,77.60000000000001,69.8
2011-01-13,79.5,76.89999999999999,69.23333333333333
2011-01-14,79.56666666666666,76.96666666666667,69.23333333333333
2011-01-15,80.56666666666666,77.96666666666665,70.16666666666667
2011-01-16,80.66666666666667,78.10000000000001,70.26666666666667
2011-01-17,81.83333333333333,79.13333333333333,71.23333333333333
2011-01-18,81.60000000000001,79.0,71.10000000000001
2011-01-19,81.13333333333334,78.53333333333333,70.7
2011-01-20,82.5,79.86666666666667,71.89999999999999
2011-01-21,87.13333333333333,84.43333333333334,76.0
2011-01-22,87.36666666666667,84.60000000000001,76.13333333333334
2011-01-23,84.56666666666666,81.93333333333334,73.73333333333333
2011-01-24,82.2,79.63333333333334,71.66666666666667
2011-01-25,80.86666666666666,78.36666666666667,70.53333333333333
2011-01-26,80.03333333333335,77.63333333333333,69.83333333333333
2011-01-27,80.23333333333333,77.8,70.03333333333333
2011-01-28,80.60000000000001,78.13333333333333,70.33333333333333
2011-01-29,81.23333333333333,78.83333333333333,70.93333333333334
2011-01-30,82.36666666666666,79.93333333333334,71.93333333333334
2011-01-31,81.23333333333333,78.83333333333333,70.93333333333334
2011-02-01,80.3,77.96666666666665,70.2
